,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type,Region Info
197,2018 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2018-cars-gurgaon-11053063790/,325000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/5931738c-f439-11f0-bd51-02ede2007fbe/8b5ad9bf-6dac-48ca-93c1-5b3e2216500a/47cf97d6-1830-47fd-94bc-0c464d167862/5bcc4faa-4fd1-4c83-b584-798d6226bb4c/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,"M3M Urbana, Golf Course Ext., Gurugram",62085,Petrol,Manual,HR-51
198,2021 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2021-cars-gurgaon-11059461783/,509999.99999999994,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fc0fded8-00e9-11f1-bd51-02ede2007fbe/m/edf319b2-01e4-4995-938d-001090032d87/569d34f8-0ffd-41a1-8e9a-c874c019de55/e84a3fdd-02ab-4966-be7a-951b0ada2649/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Honda,"Udyog Vihar, Sector 18, Gurgaon",39068,CNG,Manual,HR-87
199,2019 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2019-cars-gurgaon-10084462739/,459000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/5d3b3088-0651-11f1-bd51-02ede2007fbe/db9a9752-3e29-4f7d-b165-965c82a05e10/8e6c5d82-ef34-4c2b-b1d3-b25a0982f1a1/bb2f5ee3-23f1-4e88-9d9a-262649ddf66b/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Honda,"Udyog Vihar, Sector 18, Gurgaon",91811,Diesel,Manual,HR-50
200,2023 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2023-cars-faridabad-10133508766/,641000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/5faaaf7c-d64c-11f0-bd50-02ede2007fbe/d294459e-fb87-4bf3-a5cb-222b38d3b9c9/1b4be971-0d98-4e8d-999d-ca29348b25ef/893bc436-4792-4f47-808a-533aa16c9ea8/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Honda,"Piyush Mahendra Mall, opp. Dussehra Ground, NIT - 3",26288,CNG,Manual,HR-98
201,2016 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2016-cars-noida-10120669721/,284000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a9414ef2-0e41-11f1-bd51-02ede2007fbe/ab49bffe-7119-44ca-a36f-344888025463/e4f66bfd-45d0-40b5-9b43-dcd2df95a113/c8e20939-7ecb-42d1-9768-d589d639a674/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,"Gaur City mall, Multilevel parking, Greater Noida",61240,Petrol,Manual,UP-15
202,2022 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2022-cars-new-delhi-10096262728/,610000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/de28690c-16cf-11f1-bd51-02ede2007fbe/7d6ec6a0-f47d-4a46-8c74-27b8bddb72ac/3252c4e5-6e3c-4fc8-9084-c31502e8a1a8/e1ebe6c5-48f7-49e2-9f83-fa349bdc03ef/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Honda,"Metro Walk, Rohini, New Delhi",21278,Petrol,Manual,DL-8C
203,2018 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2018-cars-new-delhi-10023365724/,320000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/6e4e6ee8-0d78-11f1-bd51-02ede2007fbe/715b1062-531f-4a63-af30-f5601c377499/dc5b1318-ab64-4c9a-85bf-284db43b4858/4ec7b867-e03a-4fb7-b15c-e0300ad942d8/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,"Radisson Blu, Sector 13, Dwarka, New Delhi",67627,Petrol,Manual,DL-10
204,2017 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2017-cars-new-delhi-10048260752/,327000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/1d026064-123a-11f1-bd51-02ede2007fbe/162e4e86-6335-43cf-a109-23f22714daed/224f3e1b-a667-4fa6-9843-a8ebf0368556/ba29d312-e5cc-4d21-b640-da472cc8fe2d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Honda,"Metro Walk, Rohini, New Delhi",38200,Petrol,Manual,DL-10
205,2019 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2019-cars-new-delhi-10104961731/,465000.00000000006,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a11f287e-0a2d-11f1-bd51-02ede2007fbe/be7c4a2b-2600-4f2e-9e3d-eda500ef77ca/0df7d29d-c063-43c7-9495-50cd25de1f71/1a136a00-b11f-4da0-8412-57f3aa7d5083/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Honda,"Metro Walk, Rohini, New Delhi",76708,Petrol,Automatic,DL-8C
206,2015 Honda Amaze,https://www.cars24.com/buy-used-honda-amaze-2015-cars-new-delhi-10590166785/,219000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/70e90158-0329-11f1-bd51-02ede2007fbe/5d65605d-9c33-4f20-a0d6-58c9afd3b740/04996377-7b4b-4cab-81f5-f92839d2b264/906179bd-fdaa-4764-aa23-5b0d879f3299/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Honda,"Metro Walk, Rohini, New Delhi",48503,Petrol,Manual,DL-9C
207,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-noida-15151767786/,396000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c26e481c-00c7-11f1-bd51-02ede2007fbe/8a2f5036-15ee-4b00-82fc-fec5510066ea/3e183ae0-f080-45ff-8530-13857cfcb0c4/331483f0-fd2c-4436-a049-b19964f49dc0/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,"Gaur City mall, Multilevel parking, Greater Noida",53741,Petrol,Manual,UP-15
208,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-faridabad-11009465747/,391000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/1cafb236-1539-11f1-bd51-02ede2007fbe/49e2674c-3436-4e4c-b845-1a7dee280182/721a7c39-cfee-442c-b877-e5b62853d647/bf5d4789-e54f-4395-9781-de01dcad8e52/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,"Piyush Mahendra Mall, opp. Dussehra Ground, NIT - 3",89998,Petrol,Manual,HR-51
209,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-noida-10222861781/,418000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/79aff9fa-0fbc-11f1-bd51-02ede2007fbe/51dc1afa-5080-4e01-a366-c128abd85d4a/67a05b4f-f7cc-4056-baa4-2eadea1b4015/a0b5446a-baf7-4476-b6f6-ec521c57169b/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,"Sector-18, Noida",28582,Petrol,Manual,UP-16
210,2017 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2017-cars-new-delhi-10124166720/,440000.00000000006,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/38d2ce70-0d92-11f1-bd51-02ede2007fbe/28be06da-5c2c-4cd9-94dc-4a0ac9695eff/50bf0892-0d52-484f-8e43-5b5484cb15f5/cefa1bb1-abd8-43a6-a0fa-aaac5768aa81/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Honda,"Metro Walk, Rohini, New Delhi",91915,Petrol,Manual,DL-3C
211,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-gurgaon-10194562742/,373000.0,"https://marketplace-cdn.cars24.com/visio/prod/10194562742/mainimage/FrontRightSide-Transparent/shadowBackground/17723512076526BD2MM.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,Tower15 The close north Gurugram,94625,Petrol,Manual,HR-26
212,2018 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2018-cars-new-delhi-10058664720/,426000.0,"https://marketplace-cdn.cars24.com/production/10058664720/main image/2026-02-16/car_replace_bg_8591e946-ef38-4739-b074-00b115139c21.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,R 27 R 27 New Delhi,52550,Petrol,Manual,DL-7C
213,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-sonipat-11596960784/,350000.0,"https://marketplace-cdn.cars24.com/production/11596960784/main image/2026-01-30/car_replace_bg_f8782d38-1045-4a91-90dd-947a6f4b83d8.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,B 707 parker white lily residency Sonipat,224545,Diesel,Manual,HR-10
214,2018 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2018-cars-new-delhi-10084160719/,664000.0,"https://marketplace-cdn.cars24.com/production/10084160719/main image/2025-12-31/car_replace_bg_79361b71-17d4-4e7f-98fe-e746d4186271.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,Shakarpur Khas New Delhi Delhi,251110,Petrol,Manual,DL-4C
215,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-noida-10594961723/,422000.0,"https://marketplace-cdn.cars24.com/production/10594961723/main image/2026-02-17/car_replace_bg_3a43c725-2d0d-4475-b3d6-839b2c38a5ac.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,Ithaira Ghaziabad Uttar Pradesh,150880,Petrol,Manual,HR-26
216,2018 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2018-cars-new-delhi-10005161747/,712000.0,"https://marketplace-cdn.cars24.com/production/10005161747/main image/2026-02-27/car_replace_bg_79db66f5-30db-4fad-94ff-615e87eedb0d.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,Inder Puri New Delhi Delhi,43623,Petrol,Manual,UP-16
217,2018 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2018-cars-new-delhi-10077563739/,681000.0,"https://marketplace-cdn.cars24.com/production/10077563739/main image/2026-01-26/car_replace_bg_1aa65234-a2af-4190-9ddd-6e5d9934d381.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,Kalyan Vihar New Delhi Delhi,34415,Diesel,Manual,DL-8C
218,2019 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2019-cars-noida-10530561734/,672000.0,"https://marketplace-cdn.cars24.com/production/10530561734/main image/2026-02-10/car_replace_bg_eb948585-97f6-42fe-94c0-d9f7d21198bb.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Honda,JAIPURIA institute of management JAIPURIA institute of management Noida,149894,Petrol,Manual,UP-16
219,2016 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2016-cars-noida-10564661737/,420000.0,"https://marketplace-cdn.cars24.com/production/10564661737/main image/2026-02-07/car_replace_bg_e12301b5-d3d3-4300-8fc3-fa1bd2301f8d.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Honda,The Golden Palms Sector 168 Noida,79564,Petrol,Manual,UP-16
220,2020 Honda BR-V,https://www.cars24.com/buy-used-honda-br-v-2020-cars-new-delhi-10032867757/,750000.0,"https://marketplace-cdn.cars24.com/production/10032867757/main image/2026-01-08/car_replace_bg_8ff68d3b-2145-4b08-893e-5a379860c605.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Honda,Behind Action Balaji Hospital Kothi Delhi,40274,Petrol,Manual,DL-4C
221,2020 Mahindra Scorpio,https://www.cars24.com/buy-used-mahindra-scorpio-2020-cars-noida-41139608765/,976000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b348883e-1486-11f1-bd51-02ede2007fbe/f6a60b18-85c2-4b66-889a-e0fdaf6aa115/cab7a5eb-18bc-47dc-89cb-4f98b2933d36/1ae65c08-974e-48d1-92e0-9505b15b7942/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Mahindra,"Sector-18, Noida",140132,Diesel,Manual,UP-14
222,2022 Mahindra Scorpio,https://www.cars24.com/buy-used-mahindra-scorpio-2022-cars-new-delhi-10016362742/,1046000.0000000001,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ffcd3cba-1abf-11f1-bd51-02ede2007fbe/9e06c760-a41f-4319-9749-cda806404d41/2b956153-e276-465d-9eb6-a26c425c174e/4ab1286b-3d2b-40c7-9217-203e3f464152/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Mahindra,"Radisson Blu, Sector 13, Dwarka, New Delhi",66339,Diesel,Manual,DL-9C
223,2018 Mahindra Scorpio,https://www.cars24.com/buy-used-mahindra-scorpio-2018-cars-faridabad-11011269703/,1022000.0000000001,"https://marketplace-cdn.cars24.com/visio/prod/11011269703/mainimage/FrontRightSide-Transparent/shadowBackground/1772878813344VPXUOA.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Mahindra,Roshan Nagar Faridabad Haryana,66063,Diesel,Manual,HR-51
224,2018 Mahindra Scorpio,https://www.cars24.com/buy-used-mahindra-scorpio-2018-cars-new-delhi-10027267705/,782000.0,"https://marketplace-cdn.cars24.com/production/10027267705/main image/2026-03-06/car_replace_bg_448ba3e1-fb34-4871-9203-ef6477e2fa18.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Mahindra,Okzjzj ZhhzhznzOk Delhi,94124,Diesel,Manual,HR-89
225,2017 Mahindra Scorpio,https://www.cars24.com/buy-used-mahindra-scorpio-2017-cars-noida-10547466740/,554000.0,"https://marketplace-cdn.cars24.com/production/10547466740/main image/2026-02-22/car_replace_bg_b9e01422-1175-4e49-858b-b1e27f54f0e5.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Supernova Sector 94 noida Noida,69218,Diesel,Manual,UP-33
226,2019 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2019-cars-new-delhi-10084965738/,1052000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/7ab1e972-07e6-11f1-bd51-02ede2007fbe/m/a7dc8d37-b6ea-4615-b9d0-2ae11b813e78/9a6f7100-c94b-4f5f-9e28-96895080b92f/f2e030a3-81f6-4009-9a67-75f4d4dde293/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Honda,"Metro Walk, Rohini, New Delhi",64799,Petrol,Automatic,DL-1C
227,2020 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2020-cars-new-delhi-10020462727/,1195000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b137353e-125d-11f1-bd51-02ede2007fbe/7282fc8b-81d1-4ccf-9f35-eb289878faa0/e98949eb-3cfb-4611-9d76-f16cd7037184/4793ed46-b6c3-4e71-bdee-77f079a6fcd4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Honda,Rajouri Garden,48704,Petrol,Automatic,DL-8C
228,2019 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2019-cars-ghaziabad-29650965773/,844000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/126ab6ee-e934-11f0-bd50-02ede2007fbe/m/ad310108-b7d5-4654-a2f6-427386589ec8/feaeda2c-4a20-47e8-b9b1-18398ddae2fa/96f9ce5c-4de7-4c13-bce3-224e72ca5e76/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Honda,"GNB Mall, Raj Nagar Extension, Ghaziabad",91237,Petrol,Automatic,DL-14
229,2020 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2020-cars-new-delhi-10079760781/,750000.0,"https://marketplace-cdn.cars24.com/production/10079760781/main image/2026-01-30/car_replace_bg_098ad17e-8bc5-4a53-a033-5d6c50ee06e5.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Honda,Sector 11 Rohini Delhi,58221,Petrol,Automatic,HR-26
230,2011 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2011-cars-new-delhi-10012465729/,140000.0,"https://marketplace-cdn.cars24.com/production/10012465729/main image/2026-02-19/car_replace_bg_fbf057cc-ea11-44b3-9ea5-4bffe7a413ba.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Honda,Sainik Farm New Delhi Delhi,94321,Petrol,Manual,HR-26
231,2011 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2011-cars-noida-10571867732/,110000.00000000001,"https://marketplace-cdn.cars24.com/production/10571867732/main image/2026-01-28/car_replace_bg_cbb3ea78-8cf9-4ae8-84a9-f5c3b907c44e.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Honda,Bisrakh Ace City Greater Noida,157794,CNG,Manual,UP-14
232,2012 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2012-cars-ghaziabad-11265462751/,155000.0,"https://marketplace-cdn.cars24.com/production/11265462751/main image/2026-01-05/car_replace_bg_4043ad55-7c24-4899-83c2-2d24338d1472.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2012,Honda,Ghaziabad Rajnagar extension ghaziabad Ghaziabad,113785,Petrol,Manual,HR-51
233,2019 Honda Civic,https://www.cars24.com/buy-used-honda-civic-2019-cars-new-delhi-10031066753/,1229000.0,"https://marketplace-cdn.cars24.com/production/10031066753/main image/2026-01-04/car_replace_bg_e892dbf7-91ad-4e59-a58f-86599e3a0616.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Honda,Surajmal Vihar New Delhi Delhi,12504,Petrol,Automatic,DL-10
234,2022 Skoda SLAVIA,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-noida-19704400701/,900000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0dd8bf68-c9e5-11f0-bd4e-02ede2007fbe/m/516bd786-63f9-452b-a89a-a57152c6688e/3981409e-9086-4f1f-bad5-578ae7e3e93f/1ddbdc12-1f6e-4ea4-b3ce-f22bb73100fd/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Skoda,"Gaur City mall, Multilevel parking, Greater Noida",41251,Petrol,Manual,UP-85
235,2022 Skoda SLAVIA,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-gurgaon-10182668786/,755000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/15b848d6-04c6-11f1-bd51-02ede2007fbe/b033e927-1846-4547-94e6-1f788b067e5a/6988379dd980ca3ce3327600/f88324f0-90ce-4c1f-8f5b-512629ff30f3/slot/Right-Front-Diagonal.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Skoda,"M3M Urbana, Golf Course Ext., Gurugram",65322,Petrol,Manual,HR-26
236,2022 Skoda SLAVIA,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-gurgaon-26267463753/,844999.9999999999,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c5ebd7ea-fe81-11f0-bd51-02ede2007fbe/m/f4a2eaa7-ada2-422d-b4c0-6cce8ff05394/f51764e9-2dac-4861-a834-a41ed1d16a74/b131fb14-e808-47ac-8522-f4d0dfe3aee3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Skoda,"M3M Urbana, Golf Course Ext., Gurugram",78434,Petrol,Manual,HR-44
237,2022 Skoda SLAVIA,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-new-delhi-10023264786/,910000.0,"https://marketplace-cdn.cars24.com/production/10023264786/main image/2026-01-24/car_replace_bg_8554a0fd-3122-4d53-bc81-e60e15d2556c.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Skoda,Vipin garden Vipin garden New Delhi,31563,Petrol,Manual,TN-10
238,2023 Skoda SLAVIA,https://www.cars24.com/buy-used-skoda-slavia-2023-cars-new-delhi-10028167752/,1294000.0,"https://marketplace-cdn.cars24.com/production/10028167752/main image/2026-01-06/car_replace_bg_4974f9b6-b01d-4ae2-a282-20e7f8fc4cf8.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Skoda,WEA Karol Bagh WEA Karol Bagh Delhi,9718,Petrol,Automatic,HR-26
239,2022 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2022-cars-new-delhi-10024066729/,2350000.0,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/dc8fc5dc-0b20-11f1-bd51-02ede2007fbe/6992ed7252d83c1ee66696d2/5c2fc8af-1f40-4d14-8b49-3b8008c69ecf/slot/10024066729-52f8bff85aa84284adae8df3ffb17eeb-Exterior-7.png.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Toyota,"CARS24 ELITE Hub, Model Town, New Delhi",37777,Diesel,Automatic,DL-7C
240,2021 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2021-cars-new-delhi-10083062723/,1850000.0,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/2602f9d6-08c0-11f1-bd51-02ede2007fbe/698eef2186a0b231d1de2d35/9deb2ef7-2c6e-4e7f-87c5-d38cbc26e13a/slot/10083062723-b46c998d0a1d498f8ea011d7aed10b4a-Exterior-7.png.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Toyota,"CARS24 ELITE Hub, Model Town, New Delhi",51576,Diesel,Manual,DL-10
241,2018 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-gurgaon-10165769719/,825000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/f76681e8-00da-11f1-bd51-02ede2007fbe/m/789ea83e-213d-4bc7-86e8-f4f74f6c2d68/62aabeac-ec00-441b-861e-1ef7dc0acb7f/6161b2e1-6984-4665-81d2-bfc5cccf549f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Toyota,"M3M Urbana, Golf Course Ext., Gurugram",92199,Petrol,Manual,HR-26
242,2021 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2021-cars-gurgaon-10006208703/,1530000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/48d7d516-e2ec-11f0-bd50-02ede2007fbe/0090e694-45f1-4661-bb6c-323c0145801f/964589c8-d253-4cd7-b315-dc40c1f19600/793da97c-00e5-4138-853b-f0587dbe17b4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Toyota,"M3M Urbana, Golf Course Ext., Gurugram",62142,Petrol,Automatic,DL-14
243,2018 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-faridabad-11007168701/,1428000.0,"https://marketplace-cdn.cars24.com/visio/prod/11007168701/mainimage/FrontRightSide-Transparent/shadowBackground/17728893162803JCB7B.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Toyota,Old Faridabad Faridabad Haryana,79360,Diesel,Automatic,HR-51
244,2022 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2022-cars-new-delhi-10019962709/,1859000.0,"https://marketplace-cdn.cars24.com/production/10019962709/main image/2026-03-06/car_replace_bg_a87eb881-12e3-4f2d-8352-f8c4799b5d4d.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Toyota,Rajendra Place New Delhi Delhi,76540,Petrol,Automatic,DL-9C
245,2017 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2017-cars-noida-10507963702/,1000000.0,"https://marketplace-cdn.cars24.com/visio/prod/10507963702/mainimage/FrontRightSide-Transparent/shadowBackground/17728699946243XQ0NY.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Toyota,Sector 26 Noida Uttar Pradesh,79840,Diesel,Manual,UP-16
246,2017 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2017-cars-gurgaon-10170963737/,728000.0,"https://marketplace-cdn.cars24.com/production/10170963737/main image/2026-02-10/car_replace_bg_5f05bbfc-8b6e-40c9-a6ce-61d6a590f966.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Toyota,Nearby subros company Hi lex india pvt Ltd Gurugram,171637,Diesel,Manual,HR-26
247,2017 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2017-cars-new-delhi-10015268747/,940000.0,"https://marketplace-cdn.cars24.com/production/10015268747/main image/2026-02-27/car_replace_bg_7c741619-2244-444a-8a86-90f5073530e7.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Toyota,Poorbi Shalimar Bag Shalimar Bagh Delhi,144850,Diesel,Manual,DL-14
248,2018 Toyota Innova Crysta,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-new-delhi-10007762747/,1366000.0,"https://marketplace-cdn.cars24.com/production/10007762747/main image/2026-02-24/car_replace_bg_edbe2ef9-e129-43f6-a5cb-37dc22b463bf.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Toyota,Pitampura New Delhi Delhi,135447,Diesel,Manual,DL-10
