,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type
6234,2025 BMW 3 Series M340i xDrive,https://www.cardekho.com/used-car-details/used-Bmw-3-series-m340i-xdrive-cars-Gurgaon_203bacc6-b635-46c4-9823-fb2f7d6cc85a.htm?adId=22195&adType=1,6700000.0,https://images10.gaadi.com/usedcar_image/5144582/original/processed_f343b584f921b9171507b7001d7d8bc1.jpg?imwidth=640,2025,BMW,"Sector 21e, Gurgaon",13700.0,Petrol,Automatic
6235,2019 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-Gurgaon_c4e42ace-4e1e-432a-9764-97ab097aeec2.htm?adId=20706&adType=41,3199000.0,https://images10.gaadi.com/usedcar_image/5089548/original/d26af189-e149-4979-9e1f-74d8953437e2.png?imwidth=640,2019,BMW,"DLF QE, Gurgaon",46000.0,Diesel,Automatic
6236,2023 BMW i7 xDrive60 M Sport,https://www.cardekho.com/used-car-details/used-Bmw-i7-xdrive60-m-sport-cars-New-Delhi_e021954f-5d4f-40ad-9f5f-892f75485512.htm,13400000.0,https://images10.gaadi.com/usedcar_image/FAD8526B-DC49-4C41-86EB-F7A95CFC400C/original/8a28b875-83e4-4eb9-b4bb-dbb0429082f8.jpg?imwidth=640,2023,BMW,"Ashok Vihar, New Delhi",12000.0,Electric,Automatic
6237,2019 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_030b6ace-5794-4340-ab4d-7cdbd18fcc8b.htm,2250000.0,https://images10.gaadi.com/usedcar_image/5164528/original/processed_fae4f0e2-579b-49df-a0ed-1ed71f12eda7.jpg?imwidth=640,2019,BMW,"Nariana, New Delhi",7500.0,Diesel,Automatic
6238,2025 BMW 2 Series Gran Coupe 220i M Sport Pro,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-pro-cars-New-Delhi_7c5ed149-7b55-44a7-b041-d8794365101b.htm,3900000.0,https://images10.gaadi.com/usedcar_image/5100222/original/processed_6a1be5f5-2290-4b40-b56c-6531d1f038a0.jpg?imwidth=640,2025,BMW,"Ashok Vihar, New Delhi",3000.0,Petrol,Automatic
6239,2018 BMW X5 xDrive 30d M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-m-sport-cars-Noida_37ba8db7-2a40-496a-875c-a90cf5b5967b.htm?adId=20484&adType=41,2300000.0,https://images10.gaadi.com/usedcar_image/5090971/original/processed_processed_587343b3-1d8a-43fa-99d7-dd3e9341ac7c.jpeg?imwidth=640,2018,BMW,"Unnamed Road, Sector 149, Noida",100000.0,Diesel,Automatic
6240,2020 BMW X4 M Sport X xDrive30d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-New-Delhi_2ceb488a-89f1-46fc-a8e5-fc0be846b709.htm,3600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Naraina, New Delhi",18000.0,Diesel,Automatic
6241,2022 BMW 5 Series 530i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-5-series-530i-m-sport-bsvi-cars-New-Delhi_44299b5d-b3c4-44a2-a956-faaded6c4d00.htm,4975000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",16000.0,Petrol,Automatic
6242,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_0cf72048-ef12-49b7-a40f-520c41569c57.htm,3890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",48000.0,Diesel,Automatic
6243,2016 BMW X5 xDrive 30d Design Pure Experience 5 Seater,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-5-seater-cars-Noida_5d9b086a-aae4-4066-9253-362632af2d20.htm?adId=20050&adType=41,2000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,BMW,"Gautam Budh Nagar, Noida",120000.0,Diesel,Automatic
6244,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_df9ab75e-b480-43cc-9b9a-ae6efd23d883.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Defence Colony, New Delhi",49000.0,Diesel,Automatic
6245,2022 BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_62fa6e00-5e35-44bf-9b13-55175d11ca9d.htm,7890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Lajpat Nagar, New Delhi",70000.0,Petrol,Automatic
6246,2024 BMW X7 xDrive40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive40i-m-sport-cars-New-Delhi_242f3e12-5cfc-4b8f-8ba5-fb314f7c8a5f.htm,9600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,BMW,"Ashok Vihar, New Delhi",49000.0,Petrol,Automatic
6247,2017 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_b3f16c60-04b6-453f-a92c-581088af0f9b.htm?adId=19465&adType=41,1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"Shalamar, New Delhi",33000.0,Diesel,Automatic
6248,2022 BMW 2 Series Gran Coupe 220i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-bsvi-cars-New-Delhi_ddcfc203-e56d-48f6-a738-e00d476afe3f.htm,3175000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",11000.0,Petrol,Automatic
6249,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_ab710edc-dae5-4236-8f02-88040534835c.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Jasola, New Delhi",49000.0,Diesel,Automatic
6250,2023 BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_76403601-d8cb-40d7-93ac-4ffb5b314e98.htm,9500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,BMW,"Ashok Vihar, New Delhi",32000.0,Petrol,Automatic
6251,2017 BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-Gurgaon_3b465744-a2a8-4370-bce4-3972557c3367.htm?adId=20141&adType=41,1400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"Gwal Pahari, Gurgaon",70000.0,Diesel,Automatic
6252,2022 BMW X4 xDrive30i M Sport Black Shadow edition,https://www.cardekho.com/used-car-details/used-Bmw-x4-xdrive30i-m-sport-black-shadow-edition-cars-New-Delhi_601a944e-fc2d-4bc4-96fd-188b12031d14.htm,5500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Dilshad Garden, New Delhi",32000.0,Petrol,Automatic
6253,2020 BMW 6 Series GT 630i Luxury Line 2018-2021,https://www.cardekho.com/used-car-details/used-Bmw-6-series-gt-630i-luxury-line-2018-2021-cars-New-Delhi_1ee3ed89-57e2-4d29-ac74-62da9b0d7698.htm,3990000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",36000.0,Petrol,Automatic
6254,2025 BMW 3 Series M340i xDrive,https://www.cardekho.com/used-car-details/used-Bmw-3-series-m340i-xdrive-cars-Gurgaon_203bacc6-b635-46c4-9823-fb2f7d6cc85a.htm?adId=22195&adType=1,6700000.0,https://images10.gaadi.com/usedcar_image/5144582/original/processed_f343b584f921b9171507b7001d7d8bc1.jpg?imwidth=640,2025,BMW,"Sector 21e, Gurgaon",13700.0,Petrol,Automatic
6255,2019 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-Gurgaon_c4e42ace-4e1e-432a-9764-97ab097aeec2.htm?adId=20706&adType=41,3199000.0,https://images10.gaadi.com/usedcar_image/5089548/original/d26af189-e149-4979-9e1f-74d8953437e2.png?imwidth=640,2019,BMW,"DLF QE, Gurgaon",46000.0,Diesel,Automatic
6256,2023 BMW i7 xDrive60 M Sport,https://www.cardekho.com/used-car-details/used-Bmw-i7-xdrive60-m-sport-cars-New-Delhi_e021954f-5d4f-40ad-9f5f-892f75485512.htm,13400000.0,https://images10.gaadi.com/usedcar_image/FAD8526B-DC49-4C41-86EB-F7A95CFC400C/original/8a28b875-83e4-4eb9-b4bb-dbb0429082f8.jpg?imwidth=640,2023,BMW,"Ashok Vihar, New Delhi",12000.0,Electric,Automatic
6257,2019 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_030b6ace-5794-4340-ab4d-7cdbd18fcc8b.htm,2250000.0,https://images10.gaadi.com/usedcar_image/5164528/original/processed_fae4f0e2-579b-49df-a0ed-1ed71f12eda7.jpg?imwidth=640,2019,BMW,"Nariana, New Delhi",7500.0,Diesel,Automatic
6258,2025 BMW 2 Series Gran Coupe 220i M Sport Pro,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-pro-cars-New-Delhi_7c5ed149-7b55-44a7-b041-d8794365101b.htm,3900000.0,https://images10.gaadi.com/usedcar_image/5100222/original/processed_6a1be5f5-2290-4b40-b56c-6531d1f038a0.jpg?imwidth=640,2025,BMW,"Ashok Vihar, New Delhi",3000.0,Petrol,Automatic
6259,2018 BMW X5 xDrive 30d M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-m-sport-cars-Noida_37ba8db7-2a40-496a-875c-a90cf5b5967b.htm?adId=20484&adType=41,2300000.0,https://images10.gaadi.com/usedcar_image/5090971/original/processed_processed_587343b3-1d8a-43fa-99d7-dd3e9341ac7c.jpeg?imwidth=640,2018,BMW,"Unnamed Road, Sector 149, Noida",100000.0,Diesel,Automatic
6260,2020 BMW X4 M Sport X xDrive30d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-New-Delhi_2ceb488a-89f1-46fc-a8e5-fc0be846b709.htm,3600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Naraina, New Delhi",18000.0,Diesel,Automatic
6261,2022 BMW 5 Series 530i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-5-series-530i-m-sport-bsvi-cars-New-Delhi_44299b5d-b3c4-44a2-a956-faaded6c4d00.htm,4975000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",16000.0,Petrol,Automatic
6262,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_0cf72048-ef12-49b7-a40f-520c41569c57.htm,3890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",48000.0,Diesel,Automatic
6263,2016 BMW X5 xDrive 30d Design Pure Experience 5 Seater,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-5-seater-cars-Noida_5d9b086a-aae4-4066-9253-362632af2d20.htm?adId=20050&adType=41,2000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,BMW,"Gautam Budh Nagar, Noida",120000.0,Diesel,Automatic
6264,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_df9ab75e-b480-43cc-9b9a-ae6efd23d883.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Defence Colony, New Delhi",49000.0,Diesel,Automatic
6265,2022 BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_62fa6e00-5e35-44bf-9b13-55175d11ca9d.htm,7890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Lajpat Nagar, New Delhi",70000.0,Petrol,Automatic
6266,2024 BMW X7 xDrive40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive40i-m-sport-cars-New-Delhi_242f3e12-5cfc-4b8f-8ba5-fb314f7c8a5f.htm,9600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,BMW,"Ashok Vihar, New Delhi",49000.0,Petrol,Automatic
6267,2017 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_b3f16c60-04b6-453f-a92c-581088af0f9b.htm?adId=19465&adType=41,1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"Shalamar, New Delhi",33000.0,Diesel,Automatic
6268,2022 BMW 2 Series Gran Coupe 220i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-bsvi-cars-New-Delhi_ddcfc203-e56d-48f6-a738-e00d476afe3f.htm,3175000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",11000.0,Petrol,Automatic
6269,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_ab710edc-dae5-4236-8f02-88040534835c.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Jasola, New Delhi",49000.0,Diesel,Automatic
6270,2023 BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_76403601-d8cb-40d7-93ac-4ffb5b314e98.htm,9500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,BMW,"Ashok Vihar, New Delhi",32000.0,Petrol,Automatic
6271,2017 BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-Gurgaon_3b465744-a2a8-4370-bce4-3972557c3367.htm?adId=20141&adType=41,1400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"Gwal Pahari, Gurgaon",70000.0,Diesel,Automatic
6272,2022 BMW X4 xDrive30i M Sport Black Shadow edition,https://www.cardekho.com/used-car-details/used-Bmw-x4-xdrive30i-m-sport-black-shadow-edition-cars-New-Delhi_601a944e-fc2d-4bc4-96fd-188b12031d14.htm,5500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Dilshad Garden, New Delhi",32000.0,Petrol,Automatic
6273,2020 BMW 6 Series GT 630i Luxury Line 2018-2021,https://www.cardekho.com/used-car-details/used-Bmw-6-series-gt-630i-luxury-line-2018-2021-cars-New-Delhi_1ee3ed89-57e2-4d29-ac74-62da9b0d7698.htm,3990000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",36000.0,Petrol,Automatic
6274,2025 BMW 3 Series M340i xDrive,https://www.cardekho.com/used-car-details/used-Bmw-3-series-m340i-xdrive-cars-Gurgaon_203bacc6-b635-46c4-9823-fb2f7d6cc85a.htm?adId=22195&adType=1,6700000.0,https://images10.gaadi.com/usedcar_image/5144582/original/processed_f343b584f921b9171507b7001d7d8bc1.jpg?imwidth=640,2025,BMW,"Sector 21e, Gurgaon",13700.0,Petrol,Automatic
6275,2019 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-Gurgaon_c4e42ace-4e1e-432a-9764-97ab097aeec2.htm?adId=20706&adType=41,3199000.0,https://images10.gaadi.com/usedcar_image/5089548/original/d26af189-e149-4979-9e1f-74d8953437e2.png?imwidth=640,2019,BMW,"DLF QE, Gurgaon",46000.0,Diesel,Automatic
6276,2023 BMW i7 xDrive60 M Sport,https://www.cardekho.com/used-car-details/used-Bmw-i7-xdrive60-m-sport-cars-New-Delhi_e021954f-5d4f-40ad-9f5f-892f75485512.htm,13400000.0,https://images10.gaadi.com/usedcar_image/FAD8526B-DC49-4C41-86EB-F7A95CFC400C/original/8a28b875-83e4-4eb9-b4bb-dbb0429082f8.jpg?imwidth=640,2023,BMW,"Ashok Vihar, New Delhi",12000.0,Electric,Automatic
6277,2019 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_030b6ace-5794-4340-ab4d-7cdbd18fcc8b.htm,2250000.0,https://images10.gaadi.com/usedcar_image/5164528/original/processed_fae4f0e2-579b-49df-a0ed-1ed71f12eda7.jpg?imwidth=640,2019,BMW,"Nariana, New Delhi",7500.0,Diesel,Automatic
6278,2025 BMW 2 Series Gran Coupe 220i M Sport Pro,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-pro-cars-New-Delhi_7c5ed149-7b55-44a7-b041-d8794365101b.htm,3900000.0,https://images10.gaadi.com/usedcar_image/5100222/original/processed_6a1be5f5-2290-4b40-b56c-6531d1f038a0.jpg?imwidth=640,2025,BMW,"Ashok Vihar, New Delhi",3000.0,Petrol,Automatic
6279,2018 BMW X5 xDrive 30d M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-m-sport-cars-Noida_37ba8db7-2a40-496a-875c-a90cf5b5967b.htm?adId=20484&adType=41,2300000.0,https://images10.gaadi.com/usedcar_image/5090971/original/processed_processed_587343b3-1d8a-43fa-99d7-dd3e9341ac7c.jpeg?imwidth=640,2018,BMW,"Unnamed Road, Sector 149, Noida",100000.0,Diesel,Automatic
6280,2020 BMW X4 M Sport X xDrive30d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-New-Delhi_2ceb488a-89f1-46fc-a8e5-fc0be846b709.htm,3600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Naraina, New Delhi",18000.0,Diesel,Automatic
6281,2022 BMW 5 Series 530i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-5-series-530i-m-sport-bsvi-cars-New-Delhi_44299b5d-b3c4-44a2-a956-faaded6c4d00.htm,4975000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",16000.0,Petrol,Automatic
6282,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_0cf72048-ef12-49b7-a40f-520c41569c57.htm,3890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",48000.0,Diesel,Automatic
6283,2016 BMW X5 xDrive 30d Design Pure Experience 5 Seater,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-5-seater-cars-Noida_5d9b086a-aae4-4066-9253-362632af2d20.htm?adId=20050&adType=41,2000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,BMW,"Gautam Budh Nagar, Noida",120000.0,Diesel,Automatic
6284,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_df9ab75e-b480-43cc-9b9a-ae6efd23d883.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Defence Colony, New Delhi",49000.0,Diesel,Automatic
6285,2022 BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_62fa6e00-5e35-44bf-9b13-55175d11ca9d.htm,7890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Lajpat Nagar, New Delhi",70000.0,Petrol,Automatic
6286,2024 BMW X7 xDrive40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive40i-m-sport-cars-New-Delhi_242f3e12-5cfc-4b8f-8ba5-fb314f7c8a5f.htm,9600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,BMW,"Ashok Vihar, New Delhi",49000.0,Petrol,Automatic
6287,2017 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_b3f16c60-04b6-453f-a92c-581088af0f9b.htm?adId=19465&adType=41,1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"Shalamar, New Delhi",33000.0,Diesel,Automatic
6288,2022 BMW 2 Series Gran Coupe 220i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-bsvi-cars-New-Delhi_ddcfc203-e56d-48f6-a738-e00d476afe3f.htm,3175000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",11000.0,Petrol,Automatic
6289,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_ab710edc-dae5-4236-8f02-88040534835c.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Jasola, New Delhi",49000.0,Diesel,Automatic
6290,2023 BMW X7 xDrive 40i M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive-40i-m-sport-cars-New-Delhi_76403601-d8cb-40d7-93ac-4ffb5b314e98.htm,9500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,BMW,"Ashok Vihar, New Delhi",32000.0,Petrol,Automatic
6291,2017 BMW 5 Series 520d Luxury Line,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-Gurgaon_3b465744-a2a8-4370-bce4-3972557c3367.htm?adId=20141&adType=41,1400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"Gwal Pahari, Gurgaon",70000.0,Diesel,Automatic
6292,2022 BMW X4 xDrive30i M Sport Black Shadow edition,https://www.cardekho.com/used-car-details/used-Bmw-x4-xdrive30i-m-sport-black-shadow-edition-cars-New-Delhi_601a944e-fc2d-4bc4-96fd-188b12031d14.htm,5500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Dilshad Garden, New Delhi",32000.0,Petrol,Automatic
6293,2020 BMW 6 Series GT 630i Luxury Line 2018-2021,https://www.cardekho.com/used-car-details/used-Bmw-6-series-gt-630i-luxury-line-2018-2021-cars-New-Delhi_1ee3ed89-57e2-4d29-ac74-62da9b0d7698.htm,3990000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",36000.0,Petrol,Automatic
6294,2025 BMW 3 Series M340i xDrive,https://www.cardekho.com/used-car-details/used-Bmw-3-series-m340i-xdrive-cars-Gurgaon_203bacc6-b635-46c4-9823-fb2f7d6cc85a.htm?adId=22195&adType=1,6700000.0,https://images10.gaadi.com/usedcar_image/5144582/original/processed_f343b584f921b9171507b7001d7d8bc1.jpg?imwidth=640,2025,BMW,"Sector 21e, Gurgaon",13700.0,Petrol,Automatic
6295,2019 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-Gurgaon_c4e42ace-4e1e-432a-9764-97ab097aeec2.htm?adId=20706&adType=41,3199000.0,https://images10.gaadi.com/usedcar_image/5089548/original/d26af189-e149-4979-9e1f-74d8953437e2.png?imwidth=640,2019,BMW,"DLF QE, Gurgaon",46000.0,Diesel,Automatic
6296,2023 BMW i7 xDrive60 M Sport,https://www.cardekho.com/used-car-details/used-Bmw-i7-xdrive60-m-sport-cars-New-Delhi_e021954f-5d4f-40ad-9f5f-892f75485512.htm,13400000.0,https://images10.gaadi.com/usedcar_image/FAD8526B-DC49-4C41-86EB-F7A95CFC400C/original/8a28b875-83e4-4eb9-b4bb-dbb0429082f8.jpg?imwidth=640,2023,BMW,"Ashok Vihar, New Delhi",12000.0,Electric,Automatic
6297,2019 BMW X1 sDrive20d Expedition,https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_030b6ace-5794-4340-ab4d-7cdbd18fcc8b.htm,2250000.0,https://images10.gaadi.com/usedcar_image/5164528/original/processed_fae4f0e2-579b-49df-a0ed-1ed71f12eda7.jpg?imwidth=640,2019,BMW,"Nariana, New Delhi",7500.0,Diesel,Automatic
6298,2025 BMW 2 Series Gran Coupe 220i M Sport Pro,https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-pro-cars-New-Delhi_7c5ed149-7b55-44a7-b041-d8794365101b.htm,3900000.0,https://images10.gaadi.com/usedcar_image/5100222/original/processed_6a1be5f5-2290-4b40-b56c-6531d1f038a0.jpg?imwidth=640,2025,BMW,"Ashok Vihar, New Delhi",3000.0,Petrol,Automatic
6299,2018 BMW X5 xDrive 30d M Sport,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-m-sport-cars-Noida_37ba8db7-2a40-496a-875c-a90cf5b5967b.htm?adId=20484&adType=41,2300000.0,https://images10.gaadi.com/usedcar_image/5090971/original/processed_processed_587343b3-1d8a-43fa-99d7-dd3e9341ac7c.jpeg?imwidth=640,2018,BMW,"Unnamed Road, Sector 149, Noida",100000.0,Diesel,Automatic
6300,2020 BMW X4 M Sport X xDrive30d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-New-Delhi_2ceb488a-89f1-46fc-a8e5-fc0be846b709.htm,3600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Naraina, New Delhi",18000.0,Diesel,Automatic
6301,2022 BMW 5 Series 530i M Sport BSVI,https://www.cardekho.com/used-car-details/used-Bmw-5-series-530i-m-sport-bsvi-cars-New-Delhi_44299b5d-b3c4-44a2-a956-faaded6c4d00.htm,4975000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"Ashok Vihar, New Delhi",16000.0,Petrol,Automatic
6302,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_0cf72048-ef12-49b7-a40f-520c41569c57.htm,3890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Bengali Market, New Delhi",48000.0,Diesel,Automatic
6303,2016 BMW X5 xDrive 30d Design Pure Experience 5 Seater,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-5-seater-cars-Noida_5d9b086a-aae4-4066-9253-362632af2d20.htm?adId=20050&adType=41,2000000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,BMW,"Gautam Budh Nagar, Noida",120000.0,Diesel,Automatic
6304,2020 BMW X4 M Sport X xDrive20d,https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-New-Delhi_df9ab75e-b480-43cc-9b9a-ae6efd23d883.htm,3490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,BMW,"Defence Colony, New Delhi",49000.0,Diesel,Automatic
