,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Exterior Color,Interior Color,Registration,Ownership,price_display,Platform
897,Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-sector-51-gurgaon-iid-1818866930?rank=30,Sector 51,13500000.0,https://apollo.olx.in:443/v1/files/1zsy0nm3snzw-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,11400.0,Porsche,,,,1.0,"₹1,35,00,000",olx.in
898,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-faridabad-new-township-faridabad-iid-1835241312?rank=31,Faridabad (New Township),12200000.0,https://apollo.olx.in:443/v1/files/mj27wjn551zm-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,12500.0,Mercedes-Benz,,,,1.0,"₹1,22,00,000",olx.in
899,Land Rover Range Rover Velar,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-velar-in-sector-53-noida-iid-1836896450?rank=32,Sector 53,8400000.0,https://apollo.olx.in:443/v1/files/ps08bfzfx6ib-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,19000.0,Land Rover,,,,1.0,"₹84,00,000",olx.in
900,BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-imt-rohtak-rohtak-iid-1836710470?rank=33,IMT Rohtak,9100000.0,https://apollo.olx.in:443/v1/files/u9jgpws212pc-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,3150.0,BMW,,,,1.0,"₹91,00,000",olx.in
901,BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ghaziabad-uttar-pradesh-iid-1836895434?rank=34,Ghaziabad,9200000.0,https://apollo.olx.in:443/v1/files/oitapilo3j-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39387.0,BMW,,,,1.0,"₹92,00,000",olx.in
902,Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-faridabad-new-township-faridabad-iid-1835236105?rank=35,Faridabad (New Township),9900000.0,https://apollo.olx.in:443/v1/files/t5fo9khgm78p-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,42939.0,Porsche,,,,2.0,"₹99,00,000",olx.in
903,BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-imt-rohtak-rohtak-iid-1836178629?rank=36,IMT Rohtak,11000000.0,https://apollo.olx.in:443/v1/files/tgz3v59idfz63-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,1.0,"₹1,10,00,000",olx.in
904,BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-faridabad-new-township-faridabad-iid-1836178310?rank=37,Faridabad (New Township),11000000.0,https://apollo.olx.in:443/v1/files/cm7czifba50l2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,1.0,"₹1,10,00,000",olx.in
905,Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-chittaranjan-park-delhi-iid-1836541858?rank=38,Chittaranjan Park,12300000.0,https://apollo.olx.in:443/v1/files/3czj4zpo74gt2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,22170.0,,,,,1.0,"₹1,23,00,000",olx.in
906,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-new-gurgaon-gurgaon-iid-1819033563?rank=39,New Gurgaon,22500000.0,https://apollo.olx.in:443/v1/files/erjoyudpr3mc3-IN/image;s=150x0;q=50;f=webp;,Diesel,,2023.0,11000.0,,,,,1.0,"₹2,25,00,000",olx.in
907,Land Rover Range Rover Velar,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-velar-in-sector-39-gurgaon-iid-1836889607?rank=0,Sector 39,8400000.0,https://apollo.olx.in:443/v1/files/ct4054g3aldj1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,19000.0,Land Rover,,,,1.0,"₹84,00,000",olx.in
908,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-sector-15-noida-iid-1836363283?rank=1,Sector 15,23000000.0,https://apollo.olx.in:443/v1/files/80il3wn4n1cs1-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,15000.0,Mercedes-Benz,,,,1.0,"₹2,30,00,000",olx.in
909,BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-15-noida-iid-1836362699?rank=2,Sector 15,9250000.0,https://apollo.olx.in:443/v1/files/nzy8zvzm4f3k-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,BMW,,,,1.0,"₹92,50,000",olx.in
910,Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-imt-rohtak-rohtak-iid-1835418743?rank=3,IMT Rohtak,9900000.0,https://apollo.olx.in:443/v1/files/5xfue5imnv0i-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,42939.0,Porsche,,,,2.0,"₹99,00,000",olx.in
911,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sushant-lok-gurgaon-iid-1836865268?rank=4,Sushant Lok,9500000.0,https://apollo.olx.in:443/v1/files/84639o4g47t12-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,32000.0,Mercedes-Benz,,,,1.0,"₹95,00,000",olx.in
912,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-37-faridabad-iid-1835458354?rank=5,Sector 37,12500000.0,https://apollo.olx.in:443/v1/files/9e01kidxkbe53-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,10300.0,Mercedes-Benz,,,,1.0,"₹1,25,00,000",olx.in
913,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-71-noida-iid-1835457602?rank=6,Sector 71,12500000.0,https://apollo.olx.in:443/v1/files/8tf3c71u33o82-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,10300.0,Mercedes-Benz,,,,1.0,"₹1,25,00,000",olx.in
914,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-sector-37-faridabad-iid-1836830836?rank=7,Sector 37,27500000.0,https://apollo.olx.in:443/v1/files/nhy3fmfbv1cg1-IN/image;s=150x0;q=50;f=webp;,Diesel,,2024.0,11300.0,Mercedes-Benz,,,,1.0,"₹2,75,00,000",olx.in
915,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-sector-71-noida-iid-1836829598?rank=8,Sector 71,27500000.0,https://apollo.olx.in:443/v1/files/0rl9lhyn4m52-IN/image;s=150x0;q=50;f=webp;,Diesel,,2024.0,11300.0,Mercedes-Benz,,,,1.0,"₹2,75,00,000",olx.in
916,Mercedes-Benz GLE COUPE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-coupe-in-preet-vihar-delhi-iid-1836826684?rank=9,Preet Vihar,9700000.0,https://apollo.olx.in:443/v1/files/y9ijaidj3jqo3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,40000.0,Mercedes-Benz,,,,1.0,"₹97,00,000",olx.in
917,Mercedes-Benz AMG GLE Coupe,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-gle-coupe-in-golf-course-road-gurgaon-iid-1835923570?rank=10,Golf Course Road,12900000.0,https://apollo.olx.in:443/v1/files/n80191lfojlf3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,9700.0,Mercedes-Benz,,,,1.0,"₹1,29,00,000",olx.in
918,Ford Mustang,https://www.olx.in/item/cars-c84-used-ford-mustang-in-golf-course-road-gurgaon-iid-1835922993?rank=11,Golf Course Road,8800000.0,https://apollo.olx.in:443/v1/files/jjzx3w2ac1cu3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019.0,15000.0,,,,,2.0,"₹88,00,000",olx.in
919,Ford Mustang,https://www.olx.in/item/cars-c84-used-ford-mustang-in-sector-47-gurgaon-iid-1836795046?rank=12,Sector 47,8100000.0,https://apollo.olx.in:443/v1/files/xucl4u52fv3c3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2018.0,40000.0,,,,,1.0,"₹81,00,000",olx.in
920,Lamborghini Huracan,https://www.olx.in/item/cars-c84-used-lamborghini-huracan-in-sector-39-gurgaon-iid-1836770355?rank=13,Sector 39,23500000.0,https://apollo.olx.in:443/v1/files/lhnbfpok1y9b2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2016.0,19000.0,,,,,2.0,"₹2,35,00,000",olx.in
921,Lexus LX,https://www.olx.in/item/cars-c84-used-lexus-lx-in-delhi-gate-ghaziabad-iid-1788713871?rank=14,Delhi Gate,27500000.0,https://apollo.olx.in:443/v1/files/eprzlsw0wcpk-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,30000.0,,,,,1.0,"₹2,75,00,000",olx.in
922,BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-sector-37-faridabad-iid-1835361537?rank=15,Sector 37,8750000.0,https://apollo.olx.in:443/v1/files/99os3l658ajk1-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,4000.0,BMW,,,,1.0,"₹87,50,000",olx.in
923,BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-37-faridabad-iid-1835361407?rank=16,Sector 37,9200000.0,https://apollo.olx.in:443/v1/files/s3pgwn2o94vz1-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,8900.0,BMW,,,,1.0,"₹92,00,000",olx.in
924,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-sector-37-faridabad-iid-1835361311?rank=17,Sector 37,13500000.0,https://apollo.olx.in:443/v1/files/5oa6hqcjpt7f3-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,13650.0,Mercedes-Benz,,,,1.0,"₹1,35,00,000",olx.in
925,Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-dlf-city-phase-1-gurgaon-iid-1835825999?rank=18,DLF City Phase 1,8300000.0,https://apollo.olx.in:443/v1/files/0i6q7q0sron62-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,28000.0,Mercedes-Benz,,,,1.0,"₹83,00,000",olx.in
926,Porsche Cayenne Coupe,https://www.olx.in/item/cars-c84-used-porsche-cayenne-coupe-in-faridabad-new-township-faridabad-iid-1821974794?rank=19,Faridabad (New Township),13500000.0,https://apollo.olx.in:443/v1/files/pljalcfps7os3-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,11400.0,Porsche,,,,1.0,"₹1,35,00,000",olx.in
927,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-37-faridabad-iid-1833504124?rank=20,Sector 37,9500000.0,https://apollo.olx.in:443/v1/files/3rg5dieon52r2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2022.0,20400.0,Mercedes-Benz,,,,2.0,"₹95,00,000",olx.in
928,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sector-37-faridabad-iid-1821983257?rank=21,Sector 37,22500000.0,https://apollo.olx.in:443/v1/files/3jcb8faj7hng1-IN/image;s=150x0;q=50;f=webp;,Diesel,,2023.0,11000.0,,,,,1.0,"₹2,25,00,000",olx.in
929,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sector-41-noida-iid-1821990719?rank=22,Sector 41,22500000.0,https://apollo.olx.in:443/v1/files/r9ve7ot9969d-IN/image;s=150x0;q=50;f=webp;,Diesel,,2023.0,11000.0,,,,,1.0,"₹2,25,00,000",olx.in
930,Lexus RX,https://www.olx.in/item/cars-c84-used-lexus-rx-in-delhi-gate-ghaziabad-iid-1792793953?rank=23,Delhi Gate,8500000.0,https://apollo.olx.in:443/v1/files/061tu3e02xe7-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8000.0,,,,,1.0,"₹85,00,000",olx.in
931,BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-sector-18-noida-iid-1835347090?rank=24,Sector 18,8750000.0,https://apollo.olx.in:443/v1/files/j9xz2yzqxyuz2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,4000.0,BMW,,,,1.0,"₹87,50,000",olx.in
932,BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-18-noida-iid-1835346904?rank=25,Sector 18,9200000.0,https://apollo.olx.in:443/v1/files/jdd3xunstu432-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,8900.0,BMW,,,,1.0,"₹92,00,000",olx.in
933,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-sector-18-noida-iid-1835345619?rank=26,Sector 18,13500000.0,https://apollo.olx.in:443/v1/files/pfilql9ojtyc2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,13650.0,Mercedes-Benz,,,,1.0,"₹1,35,00,000",olx.in
934,Ford Mustang,https://www.olx.in/item/cars-c84-used-ford-mustang-in-dilshad-garden-delhi-iid-1829336557?rank=27,Dilshad Garden,11750000.0,https://apollo.olx.in:443/v1/files/bzvlsjnnvkb63-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,15000.0,,,,,1.0,"₹1,17,50,000",olx.in
935,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-92-noida-iid-1836707308?rank=28,Sector 92,8590000.0,https://apollo.olx.in:443/v1/files/abs7nq9zsh3r3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,59000.0,Mercedes-Benz,,,,2.0,"₹85,90,000",olx.in
936,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-62-noida-iid-1836676212?rank=29,Sector 62,8590000.0,https://apollo.olx.in:443/v1/files/mvxqjrr78gdr-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,59000.0,Mercedes-Benz,,,,2.0,"₹85,90,000",olx.in
937,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-sector-75-noida-iid-1833419511?rank=30,Sector 75,9500000.0,https://apollo.olx.in:443/v1/files/futmo788tij8-IN/image;s=150x0;q=50;f=webp;,Petrol,,2022.0,20400.0,Mercedes-Benz,,,,2.0,"₹95,00,000",olx.in
938,Mercedes-Benz AMG GLE Coupe,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-gle-coupe-in-sushant-lok-phase-1-gurgaon-iid-1836649523?rank=31,Sushant Lok Phase 1,12900000.0,https://apollo.olx.in:443/v1/files/uuaewp6m12sm-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,9700.0,Mercedes-Benz,,,,1.0,"₹1,29,00,000",olx.in
939,Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-golf-course-extn-road-gurgaon-iid-1836649122?rank=32,Golf Course Extn Road,8290000.0,https://apollo.olx.in:443/v1/files/5j05es1wo1my2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,27000.0,Mercedes-Benz,,,,1.0,"₹82,90,000",olx.in
940,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-19-faridabad-iid-1828228628?rank=33,Sector 19,10200000.0,https://apollo.olx.in:443/v1/files/r8tzvqbmxibh1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,17100.0,Land Rover,,,,1.0,"₹1,02,00,000",olx.in
941,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-37-faridabad-iid-1834799094?rank=34,Sector 37,13500000.0,https://apollo.olx.in:443/v1/files/cmro8campu4v3-IN/image;s=150x0;q=50;f=webp;,Petrol,,2026.0,80.0,Land Rover,,,,,"₹1,35,00,000",olx.in
942,Land Rover Defender,https://www.olx.in/item/cars-c84-used-land-rover-defender-in-sector-74-noida-iid-1834797059?rank=35,Sector 74,13500000.0,https://apollo.olx.in:443/v1/files/drno303ah7ne-IN/image;s=150x0;q=50;f=webp;,Petrol,,2026.0,80.0,Land Rover,,,,,"₹1,35,00,000",olx.in
943,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sector-18-noida-iid-1820393103?rank=36,Sector 18,23100000.0,https://apollo.olx.in:443/v1/files/o1aorhqgg6xy1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,21000.0,,,,,1.0,"₹2,31,00,000",olx.in
944,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-noida-extension-noida-iid-1828216382?rank=37,Noida Extension,23100000.0,https://apollo.olx.in:443/v1/files/11oa47mnirdu3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,21000.0,,,,,1.0,"₹2,31,00,000",olx.in
945,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sector-18-noida-iid-1830347285?rank=38,Sector 18,23100000.0,https://apollo.olx.in:443/v1/files/ygret83wiz0z2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,21000.0,,,,,1.0,"₹2,31,00,000",olx.in
946,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sector-129-noida-iid-1834496461?rank=39,Sector 129,23200000.0,https://apollo.olx.in:443/v1/files/6sspc5djdqyf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,21000.0,,,,,1.0,"₹2,32,00,000",olx.in
947,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-sector-18-noida-iid-1835682011?rank=5,Sector 18,27500000.0,https://apollo.olx.in:443/v1/files/dxcu26om05tn2-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2024.0,11000.0,Mercedes-Benz,,,,1.0,"₹2,75,00,000",olx.in
948,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sushant-lok-gurgaon-iid-1826253159?rank=6,Sushant Lok,14800000.0,https://apollo.olx.in:443/v1/files/kswkxdmm5k591-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,42650.0,,,,,2.0,"₹1,48,00,000",olx.in
949,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-sushant-lok-gurgaon-iid-1835894906?rank=7,Sushant Lok,19975000.0,https://apollo.olx.in:443/v1/files/ly9czi1yyn672-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,66000.0,,,,,1.0,"₹1,99,75,000",olx.in
950,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-golf-course-road-gurgaon-iid-1823327773?rank=9,Golf Course Road,23100000.0,https://apollo.olx.in:443/v1/files/a1rda6glw6mu-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,21000.0,,,,,1.0,"₹2,31,00,000",olx.in
951,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-anand-vihar-delhi-iid-1836290977?rank=10,Anand Vihar,9000000.0,https://apollo.olx.in:443/v1/files/ntec3ndd5l823-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,48000.0,Mercedes-Benz,,,,1.0,"₹90,00,000",olx.in
952,Mercedes-Benz G-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-golf-course-road-gurgaon-iid-1836491775?rank=11,Golf Course Road,12000000.0,https://apollo.olx.in:443/v1/files/5zaodv0o0r2l2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2016.0,90000.0,Mercedes-Benz,,,,3.0,"₹1,20,00,000",olx.in
953,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-pari-chowk-greater-noida-iid-1821984716?rank=12,Pari Chowk,22500000.0,https://apollo.olx.in:443/v1/files/t39h4xxzzx0s1-IN/image;s=150x0;q=50;f=webp;,Diesel,,2023.0,11000.0,,,,,1.0,"₹2,25,00,000",olx.in
954,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-pari-chowk-greater-noida-iid-1836477326?rank=13,Pari Chowk,27500000.0,https://apollo.olx.in:443/v1/files/sc4pfnut4jl12-IN/image;s=150x0;q=50;f=webp;,Diesel,,2024.0,11300.0,Mercedes-Benz,,,,1.0,"₹2,75,00,000",olx.in
955,Mercedes-Benz GLS,https://www.olx.in/item/cars-c84-used-mercedes-benz-gls-in-golf-course-road-gurgaon-iid-1836462532?rank=14,Golf Course Road,8590000.0,https://apollo.olx.in:443/v1/files/vlzq44idqk761-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,59000.0,Mercedes-Benz,,,,2.0,"₹85,90,000",olx.in
956,Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-sector-137-noida-iid-1836405055?rank=15,Sector 137,8500000.0,https://apollo.olx.in:443/v1/files/7rhr0n85us952-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2026.0,16000.0,Mercedes-Benz,,,,1.0,"₹85,00,000",olx.in
957,Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-golf-course-road-gurgaon-iid-1836255439?rank=16,Golf Course Road,8275000.0,https://apollo.olx.in:443/v1/files/nj6zrtw34v781-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,42000.0,,,,,1.0,"₹82,75,000",olx.in
958,Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-sector-104-noida-iid-1836274658?rank=17,Sector 104,8300000.0,https://apollo.olx.in:443/v1/files/yojw6kk9zr3d2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,28000.0,Mercedes-Benz,,,,1.0,"₹83,00,000",olx.in
959,Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-golf-course-road-gurgaon-iid-1802396083?rank=18,Golf Course Road,22500000.0,https://apollo.olx.in:443/v1/files/83xu99y7uzx92-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,5000.0,Porsche,,,,1.0,"₹2,25,00,000",olx.in
960,Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-sector-38-noida-golf-course-noida-iid-1815884706?rank=19,Sector 38 Noida Golf Course,13500000.0,https://apollo.olx.in:443/v1/files/c95l51i35gqx-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,26000.0,Mercedes-Benz,,,,2.0,"₹1,35,00,000",olx.in
961,Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-sector-53-noida-iid-1832342435?rank=20,Sector 53,32800000.0,https://apollo.olx.in:443/v1/files/v6pr0ye8r9g23-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,8000.0,Porsche,,,,1.0,"₹3,28,00,000",olx.in
962,Porsche 911,https://www.olx.in/item/cars-c84-used-porsche-911-in-sector-56-noida-iid-1802396413?rank=21,Sector 56,22500000.0,https://apollo.olx.in:443/v1/files/tg0q1rdq2ehy2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,5000.0,Porsche,,,,1.0,"₹2,25,00,000",olx.in
963,Mercedes-Benz AMG EQS,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-eqs-in-sector-46-gurgaon-iid-1836260692?rank=22,Sector 46,12500000.0,https://apollo.olx.in:443/v1/files/tzudmsm1jvhj3-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2022.0,9000.0,Mercedes-Benz,,,,1.0,"₹1,25,00,000",olx.in
964,Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-golf-course-road-gurgaon-iid-1836247374?rank=23,Golf Course Road,9800000.0,https://apollo.olx.in:443/v1/files/fpc9fc4fx5bh1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2026.0,5000.0,Mercedes-Benz,,,,1.0,"₹98,00,000",olx.in
965,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-golf-course-road-gurgaon-iid-1836245280?rank=24,Golf Course Road,19975000.0,https://apollo.olx.in:443/v1/files/xyz4190a1m7s3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,66000.0,,,,,1.0,"₹1,99,75,000",olx.in
966,Land Rover Range Rover LWB,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-lwb-in-new-gurgaon-gurgaon-iid-1833468514?rank=25,New Gurgaon,23200000.0,https://apollo.olx.in:443/v1/files/on1322r4bh823-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,11000.0,Land Rover,,,,1.0,"₹2,32,00,000",olx.in
967,Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-anand-vihar-delhi-iid-1836241211?rank=26,Anand Vihar,13500000.0,https://apollo.olx.in:443/v1/files/k6te22mwaclg2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019.0,70000.0,,,,,2.0,"₹1,35,00,000",olx.in
968,Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-golf-course-road-gurgaon-iid-1836216292?rank=27,Golf Course Road,19975000.0,https://apollo.olx.in:443/v1/files/54pb992tll612-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023.0,52000.0,Land Rover,,,,1.0,"₹1,99,75,000",olx.in
969,Porsche Cayenne,https://www.olx.in/item/cars-c84-used-porsche-cayenne-in-sector-38-noida-golf-course-noida-iid-1836211939?rank=28,Sector 38 Noida Golf Course,8395000.0,https://apollo.olx.in:443/v1/files/1sw3xecoo9bt3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,60500.0,Porsche,,,,1.0,"₹83,95,000",olx.in
970,Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-sushant-lok-gurgaon-iid-1836196691?rank=29,Sushant Lok,23575000.0,https://apollo.olx.in:443/v1/files/2snn35elwk6e2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,Land Rover,,,,1.0,"₹2,35,75,000",olx.in
971,Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-golf-course-road-gurgaon-iid-1836193959?rank=30,Golf Course Road,22975000.0,https://apollo.olx.in:443/v1/files/g71sc9wz5xpr1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2000.0,Porsche,,,,1.0,"₹2,29,75,000",olx.in
972,Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-sushant-lok-gurgaon-iid-1836161008?rank=31,Sushant Lok,21975000.0,https://apollo.olx.in:443/v1/files/ca9vtg73siy61-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019.0,42000.0,Mercedes-Benz,,,,1.0,"₹2,19,75,000",olx.in
973,Mercedes-Benz CLE cabriolet,https://www.olx.in/item/cars-c84-used-mercedes-benz-cle-cabriolet-in-noida-extension-noida-iid-1836189927?rank=32,Noida Extension,9800000.0,https://apollo.olx.in:443/v1/files/iqhjq8a25jd81-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2026.0,5000.0,Mercedes-Benz,,,,1.0,"₹98,00,000",olx.in
